date,close_eur,close_usd,close_gld,sma50d_eur,sma200d_eur,sma200w_eur,sma200w_factor_eur,sma50d_usd,sma200d_usd,sma200w_usd,sma200w_factor_usd,sma50d_gld,sma200d_gld,sma200w_gld,sma200w_factor_gld,powerlaw_q01_eur,powerlaw_q50_eur,powerlaw_q99_eur,powerlaw_factor_eur,powerlaw_q01_usd,powerlaw_q50_usd,powerlaw_q99_usd,powerlaw_factor_usd
2023-01-03,15797.00,16674.20,9.059455700260251,15947.48,19352.17,21500.94,0.73471206,16787.07,19665.10,24403.31,0.68327616,9.40175156,11.32969165,13.79851289,0.65655305,16574.82,32062.90,95078.68,-0.00990805,17176.28,35465.54,109338.06,-0.00544781
2023-01-04,15882.60,16852.10,9.08243777823289,15939.23,19341.29,21509.85,0.73838730,16786.21,19654.42,24412.59,0.69030365,9.39348238,11.32351991,13.80285568,0.65801150,16594.23,32100.18,95167.57,-0.00905689,17195.95,35506.10,109436.24,-0.00372776
2023-01-05,15990.30,16829.80,9.1743029245823,15941.12,19323.26,21518.81,0.74308477,16791.99,19635.69,24421.84,0.68912907,9.39040952,11.31348575,13.80724653,0.66445565,16613.65,32137.50,95256.52,-0.00792634,17215.64,35546.71,109534.49,-0.00417943
2023-01-06,15914.70,16950.90,9.083742839228968,15937.20,19305.13,21527.73,0.73926512,16797.19,19617.58,24431.19,0.69382212,9.38243105,11.30296712,13.81160962,0.65768894,16633.09,32174.85,95345.54,-0.00912676,17235.36,35587.36,109632.80,-0.00307866
2023-01-07,15912.70,16943.60,9.079830874511673,15933.61,19286.42,21536.61,0.73886744,16803.29,19598.70,24440.47,0.69325999,9.37387241,11.29184458,13.81596991,0.65719822,16652.55,32212.24,95434.62,-0.00939110,17255.09,35628.04,109731.19,-0.00336833
2023-01-08,16051.30,17119.00,9.176825019030158,15931.74,19272.22,21545.59,0.74499236,16811.69,19584.46,24449.90,0.70016646,9.36655763,11.28340651,13.82036807,0.66400728,16672.02,32249.66,95523.77,-0.00787199,17274.83,35668.76,109829.65,-0.00168365
2023-01-09,16006.10,17180.10,9.173140687821364,15937.24,19252.08,21554.58,0.74258464,16829.56,19564.86,24459.41,0.70239225,9.36394521,11.27139135,13.82478264,0.66352875,16691.52,32287.12,95612.98,-0.00868484,17294.60,35709.52,109928.17,-0.00123605
2023-01-10,16242.90,17439.10,9.287429901315964,15954.41,19232.81,21563.73,0.75325094,16862.82,19545.92,24469.09,0.71269916,9.36813279,11.25974199,13.82928313,0.67157710,16711.04,32324.62,95702.26,-0.00592648,17314.39,35750.32,110026.77,0.00134513
2023-01-11,16662.50,17942.30,9.561322639950975,15973.61,19214.29,21573.21,0.77236999,16897.40,19528.18,24479.14,0.73296284,9.37298908,11.24874241,13.83400490,0.69114640,16730.57,32362.15,95791.61,-0.00086098,17334.19,35791.16,110125.43,0.00655353
2023-01-12,17364.80,18851.30,9.937689448852105,16002.40,19201.58,21583.18,0.80455243,16941.95,19517.22,24489.84,0.76976003,9.38183900,11.24084622,13.83896623,0.71809478,16750.13,32399.72,95881.02,0.00776776,17354.02,35832.03,110224.16,0.01612230
2023-01-13,18398.80,19927.00,10.376267938597405,16051.81,19195.75,21593.86,0.85203850,17008.47,19513.21,24501.27,0.81330478,9.40030293,11.23586550,13.84422393,0.74950160,16769.70,32437.33,95970.50,0.02056924,17373.86,35872.95,110322.96,0.02746815
2023-01-14,19338.50,20958.20,10.913228218533252,16121.42,19196.23,21605.16,0.89508710,17097.39,19516.61,24513.38,0.85496982,9.43034809,11.23472132,13.84986517,0.78796639,16789.29,32474.97,96060.04,0.03215827,17393.72,35913.90,110421.83,0.03831616
2023-01-15,19284.10,20879.80,10.871781520918487,16190.80,19196.56,21616.43,0.89210383,17185.85,19520.45,24525.45,0.85135237,9.46020037,11.23375736,13.85544667,0.78465760,16808.90,32512.65,96149.65,0.03119708,17413.60,35954.89,110520.77,0.03722807
2023-01-16,19551.30,21184.20,11.059819778429796,16265.15,19199.18,21627.89,0.90398555,17281.02,19526.74,24537.73,0.86333169,9.49416563,11.23392868,13.86116006,0.79790001,16828.53,32550.36,96239.33,0.03428715,17433.50,35995.92,110619.78,0.04024949
2023-01-17,19608.80,21137.10,11.074371938280983,16344.10,19204.93,21639.38,0.90616275,17379.53,19536.11,24549.96,0.86098307,9.52940161,11.23612277,13.86687455,0.79862062,16848.18,32588.12,96329.07,0.03473313,17453.42,36036.99,110718.86,0.03949673
2023-01-18,19149.20,20670.60,10.854868269730657,16408.69,19208.48,21650.54,0.88446755,17464.14,19543.25,24561.84,0.84157376,9.55849051,11.23727374,13.87243146,0.78247770,16867.85,32625.90,96418.88,0.02867782,17473.35,36078.10,110818.01,0.03425209
2023-01-19,19456.70,21081.20,10.909222632760994,16468.32,19213.31,21661.94,0.89819748,17542.48,19552.10,24574.05,0.85786429,9.58251320,11.23851234,13.87805166,0.78607739,16887.54,32663.73,96508.75,0.03226728,17493.31,36119.25,110917.23,0.03840440
2023-01-20,20884.90,22677.20,11.768381284510317,16563.43,19220.88,21674.33,0.96357765,17656.59,19564.41,24587.40,0.92230980,9.62963979,11.24144679,13.88428721,0.84760428,16907.24,32701.59,96598.69,0.04991326,17513.28,36160.44,111016.51,0.05522718
2023-01-21,20984.00,22775.70,11.819498069498069,16658.71,19227.61,21686.80,0.96759319,17770.23,19577.28,24600.81,0.92581098,9.67588431,11.24331489,13.89055927,0.85090153,16926.97,32739.48,96688.70,0.05086437,17533.28,36201.66,111115.87,0.05601918
2023-01-22,20906.90,22707.80,11.787870450640323,16755.95,19231.34,21699.22,0.96348625,17886.69,19588.02,24614.17,0.92254990,9.72382226,11.24312917,13.89680615,0.84824314,16946.71,32777.42,96778.77,0.04960651,17553.29,36242.93,111215.30,0.05503309
2023-01-23,21096.60,22915.50,11.867228727233181,16853.08,19230.48,21711.82,0.97166428,18002.75,19594.41,24627.73,0.93047552,9.77080898,11.24028987,13.90315592,0.85356367,16966.48,32815.39,96868.91,0.05168954,17573.32,36284.23,111314.79,0.05698844
2023-01-24,20788.00,22632.50,11.678939465088318,16945.68,19228.40,21724.19,0.95690564,18116.07,19599.51,24641.08,0.91848653,9.81235585,11.23668390,13.90935861,0.83964615,16986.26,32853.40,96959.12,0.04753788,17593.37,36325.57,111414.36,0.05371005
2023-01-25,21114.20,23055.10,11.839460589223082,17041.85,19227.99,21736.71,0.97136135,18235.39,19606.85,24654.66,0.93512139,9.85605326,11.23388054,13.91561123,0.85080421,17006.06,32891.44,97049.39,0.05132395,17613.44,36366.95,111513.99,0.05795131
2023-01-26,21118.50,23016.00,11.930766718676294,17143.91,19231.15,21749.25,0.97099900,18359.00,19617.69,24668.23,0.93302195,9.90612129,11.23372498,13.92190627,0.85697795,17025.88,32929.52,97139.73,0.05108505,17633.53,36408.37,111613.70,0.05727240
2023-01-27,21238.90,23074.60,11.967656943695282,17242.52,19238.08,21761.81,0.97597121,18475.98,19633.25,24681.78,0.93488395,9.95296442,11.23599892,13.92818822,0.85924004,17045.73,32967.63,97230.14,0.05229408,17653.63,36449.83,111713.47,0.05763320
2023-01-28,21203.40,23027.90,11.938977602654502,17341.60,19247.81,21774.35,0.97377878,18594.03,19651.74,24695.29,0.93248146,10.00112483,11.23970020,13.93444970,0.85679577,17065.59,33005.79,97320.61,0.05155827,17673.76,36491.33,111813.32,0.05687450
2023-01-29,21857.00,23753.10,12.318794730837048,17453.93,19256.23,21787.36,1.00319635,18726.54,19669.25,24709.32,0.96130124,10.05686489,11.24294960,13.94098241,0.88363893,17085.47,33043.98,97411.15,0.05940230,17693.90,36532.87,111913.23,0.06430952
2023-01-30,21044.10,22832.20,11.876368667717388,17550.09,19258.85,21799.75,0.96533676,18841.32,19680.48,24722.67,0.92353294,10.10413375,11.24213212,13.94716169,0.85152585,17105.36,33082.20,97501.75,0.04899150,17714.07,36574.45,112013.21,0.05427547
2023-01-31,21296.50,23125.10,11.989185153694208,17649.90,19262.05,21811.84,0.97637338,18959.62,19691.98,24735.72,0.93488688,10.15071150,11.24110679,13.95304130,0.85925247,17125.28,33120.47,97592.42,0.05183756,17734.25,36616.06,112113.27,0.05711916
2023-02-01,21542.30,23725.60,12.164728562931971,17746.27,19264.58,21824.07,0.98708903,19078.56,19704.56,24749.12,0.95864419,10.19770604,11.24095917,13.95897907,0.87146263,17145.22,33158.77,97683.16,0.05459638,17754.45,36657.72,112213.39,0.06321424
2023-02-02,21546.60,23427.60,12.247676205811315,17843.75,19269.39,21836.33,0.98673174,19191.18,19717.77,24762.35,0.94609760,10.24572593,11.24134194,13.96502203,0.87702520,17165.18,33197.11,97773.97,0.05435412,17774.68,36699.41,112313.58,0.05979465
2023-02-03,21712.30,23431.20,12.558595738978964,17952.17,19267.40,21848.64,0.99375979,19312.68,19722.30,24775.51,0.94574037,10.30156835,11.23824187,13.97121858,0.89889051,17185.15,33235.48,97864.84,0.05611264,17794.92,36741.15,112413.85,0.05956821
2023-02-04,21594.50,23323.80,12.501031756666219,18069.94,19261.00,21860.85,0.98781612,19446.57,19721.87,24788.56,0.94090984,10.36603322,11.23236454,13.97735408,0.89437755,17205.15,33273.89,97955.78,0.05435685,17815.17,36782.92,112514.18,0.05816988
2023-02-05,21258.00,22936.00,12.297398008696538,18178.26,19253.20,21872.72,0.97189559,19569.74,19720.47,24801.25,0.92479210,10.42477959,11.22543994,13.98327359,0.87943627,17225.16,33312.34,98046.78,0.04989803,17835.45,36824.73,112614.58,0.05381512
2023-02-06,21219.50,22761.80,12.171955380156362,18286.36,19246.09,21884.52,0.96961231,19690.16,19718.51,24813.76,0.91730556,10.48117462,11.21894632,13.98906948,0.87010472,17245.20,33350.82,98137.86,0.04913054,17855.75,36866.59,112715.06,0.05171923
2023-02-07,21673.50,23251.70,12.419187710977225,18410.18,19243.30,21896.71,0.98980623,19826.37,19721.40,24826.69,0.93656061,10.54558845,11.21541063,13.99511448,0.88739451,17265.25,33389.34,98229.00,0.05444721,17876.07,36908.48,112815.60,0.05662162
2023-02-08,21435.00,22964.60,12.239235520782813,18520.78,19240.42,21908.64,0.97838113,19947.60,19723.92,24839.30,0.92452686,10.60440535,11.21097519,14.00095792,0.87417130,17285.32,33427.90,98320.20,0.05120857,17896.40,36950.41,112916.21,0.05333835
2023-02-09,20296.10,21792.50,11.707397001230236,18609.81,19231.17,21919.93,0.92591993,20046.82,19719.97,24851.28,0.87691660,10.65298997,11.20415002,14.00653659,0.83585238,17305.41,33466.50,98411.47,0.03687382,17916.76,36992.38,113016.90,0.04075430
2023-02-10,20270.60,21635.00,11.601655923896141,18698.02,19228.34,21931.20,0.92428139,20143.10,19721.63,24863.12,0.87016432,10.69727536,11.20022337,14.01202579,0.82797849,17325.53,33505.13,98502.81,0.03627949,17937.13,37034.39,113117.65,0.03885112
2023-02-11,20501.80,21859.80,11.722203751568516,18792.30,19225.85,21942.63,0.93433649,20244.72,19724.69,24875.13,0.87878134,10.74509422,11.19697392,14.01760110,0.83624892,17345.66,33543.80,98594.22,0.03884549,17957.53,37076.44,113218.48,0.04096400
2023-02-12,20405.80,21786.80,11.671916854173363,18883.81,19215.38,21953.94,0.92948236,20343.71,19718.83,24887.02,0.87542824,10.79126113,11.18915982,14.02309588,0.83233524,17365.81,33582.51,98685.70,0.03738311,17977.94,37118.53,113319.37,0.03994968
2023-02-13,20294.30,21772.60,11.745988929769856,18972.99,19199.83,21965.25,0.92392757,20442.53,19708.45,24898.98,0.87443743,10.83897786,11.17997200,14.02866256,0.83728501,17385.98,33621.25,98777.24,0.03573258,17998.37,37160.66,113420.34,0.03955305
2023-02-14,20682.40,22198.50,11.962267811242057,19068.94,19186.95,21976.73,0.94110452,20548.13,19700.57,24911.13,0.89110771,10.89006035,11.17248057,14.03429990,0.85235943,17406.17,33660.03,98868.84,0.04021756,18018.82,37202.83,113521.37,0.04376511
2023-02-15,22741.70,24327.90,13.263927508260002,19209.97,19184.97,21989.67,1.03419924,20700.57,19704.04,24924.79,0.97605236,10.97102928,11.17189405,14.04085432,0.94466670,17426.38,33698.85,98960.52,0.06519134,18039.29,37245.03,113622.48,0.06579201
2023-02-16,22050.40,23539.60,12.808087623172478,19340.00,19181.02,22002.06,1.00219707,20840.44,19705.22,24937.84,0.94393099,11.04361463,11.16996479,14.04705146,0.91179901,17446.61,33737.71,99052.26,0.05641509,18059.78,37287.28,113723.65,0.05728202
2023-02-17,22959.90,24573.50,13.34457441378037,19487.26,19182.34,22015.10,1.04291600,20999.18,19711.73,24951.65,0.98484469,11.12671201,11.17103253,14.05363180,0.94954632,17466.85,33776.60,99144.07,0.06725315,18080.29,37329.57,113824.90,0.06781802
2023-02-18,23025.10,24631.40,13.376016856190198,19637.79,19184.25,22028.16,1.04525752,21159.66,19719.94,24965.47,0.98661872,11.21219174,11.17262412,14.06023461,0.95133668,17487.12,33815.53,99235.95,0.06774384,18100.82,37371.90,113926.22,0.06815082
2023-02-19,22726.40,24302.90,13.197625796922008,19783.90,19185.52,22041.03,1.03109519,21314.97,19727.35,24979.08,0.97293015,11.29410366,11.17397654,14.06672187,0.93821616,17507.41,33854.50,99327.89,0.06378586,18121.37,37414.26,114027.60,0.06445389
2023-02-20,23223.50,24839.50,13.489171517942479,19938.11,19191.24,22054.20,1.05301938,21479.40,19738.49,24993.00,0.99385828,11.38184648,11.17830172,14.07335753,0.95848993,17527.72,33893.50,99419.91,0.06955218,18141.94,37456.67,114129.06,0.06977561
2023-02-21,22950.00,24450.70,13.323688240070185,20085.10,19191.50,22067.07,1.04001120,21634.92,19744.20,25006.53,0.97777261,11.46546395,11.17926881,14.07976391,0.94630054,17548.04,33932.55,99511.99,0.06590654,18162.52,37499.12,114230.59,0.06545546
2023-02-22,22802.20,24186.60,13.251043686926794,20225.20,19192.78,22079.86,1.03271488,21785.17,19750.41,25019.94,0.96669297,11.54929571,11.18089794,14.08619589,0.94071130,17568.39,33971.63,99604.13,0.06379914,18183.13,37541.60,114332.19,0.06243920
2023-02-23,22595.30,23936.30,13.120885385547254,20359.46,19191.78,22092.70,1.02274960,21926.86,19754.22,25033.32,0.95617761,11.63006466,11.18122534,14.09265506,0.93104424,17588.76,34010.74,99696.35,0.06097536,18203.75,37584.13,114433.86,0.05957127
2023-02-24,21999.30,23191.50,12.805625496952027,20479.64,19185.04,22105.11,0.99521332,22054.09,19751.09,25046.10,0.92595254,11.70269112,11.17869812,14.09885966,0.90827385,17609.14,34049.90,99788.63,0.05342160,18224.40,37626.70,114535.60,0.05157344
2023-02-25,22002.90,23166.10,12.791600406396324,20601.40,19181.60,22117.50,0.99481858,22178.39,19751.19,25058.88,0.92446670,11.77684827,11.17815261,14.10507224,0.90687947,17629.55,34089.09,99880.98,0.05317050,18245.06,37669.30,114637.41,0.05105218
2023-02-26,22328.50,23558.70,13.008381924198252,20729.72,19176.94,22130.15,1.00896289,22310.70,19749.17,25071.92,0.93964483,11.85541929,11.17634829,14.11141944,0.92183370,17649.97,34128.32,99973.39,0.05683109,18265.75,37711.95,114739.29,0.05486427
2023-02-27,22149.50,23494.10,12.933861093983968,20851.68,19171.67,22142.68,1.00030800,22438.20,19746.97,25084.97,0.93658075,11.93056001,11.17415175,14.11775485,0.91614150,17670.42,34167.59,100065.88,0.05436076,18286.45,37754.63,114841.24,0.05393466
2023-02-28,21874.00,23130.50,12.662798018230093,20969.04,19162.15,22154.94,0.98731931,22557.21,19740.62,25097.69,0.92161868,12.00035316,11.16977994,14.12384884,0.89655434,17690.88,34206.89,100158.43,0.05072444,18307.17,37797.36,114943.27,0.04991230
2023-03-01,22153.60,23642.20,12.871476869974249,21087.25,19153.75,22167.37,0.99937882,22681.27,19736.62,25110.73,0.94151783,12.07203410,11.16633002,14.13003036,0.91093059,17711.37,34246.23,100251.05,0.05381933,18327.91,37840.13,115045.36,0.05494655
2023-03-02,22144.60,23465.40,12.782111341104697,21196.90,19145.91,22179.74,0.99841567,22791.73,19732.44,25123.57,0.93399943,12.13644987,11.16282081,14.13611339,0.90421681,17731.87,34285.61,100343.74,0.05341521,18348.68,37882.93,115147.53,0.05285931
2023-03-03,21018.10,22354.40,12.049460441349275,21269.96,19132.44,22191.15,0.94713884,22861.79,19723.70,25135.41,0.88935888,12.17868529,11.15535720,14.14149363,0.85206420,17752.39,34325.03,100436.49,0.03949623,18369.46,37925.78,115249.77,0.04113261
2023-03-04,21019.90,22347.10,12.04552559804228,21322.38,19120.25,22202.48,0.94673658,22910.19,19716.15,25147.21,0.88865127,12.21207044,11.14841966,14.14687105,0.85146218,17772.94,34364.49,100529.32,0.03923516,18390.26,37968.67,115352.07,0.04080823
2023-03-05,21106.00,22428.30,12.088381769575715,21357.73,19111.11,22213.91,0.95012539,22939.60,19711.60,25159.11,0.89145840,12.23557351,11.14262291,14.15227455,0.85416530,17793.50,34403.98,100622.21,0.03999217,18411.08,38011.59,115454.45,0.04139613
2023-03-06,20965.60,22410.00,12.12577037329625,21391.36,19101.01,22225.25,0.94332347,22970.20,19707.63,25171.01,0.89030992,12.26065329,11.13728897,14.15771765,0.85647777,17814.08,34443.51,100715.16,0.03801543,18431.92,38054.56,115556.90,0.04095836
2023-03-07,21030.00,22197.80,12.240241300020402,21420.94,19102.43,22236.60,0.94573811,22990.47,19714.47,25182.69,0.88147057,12.28426172,11.13888361,14.16321886,0.86422736,17834.69,34483.08,100808.19,0.03851001,18452.77,38097.57,115659.42,0.03852648
2023-03-08,20565.40,21710.80,11.959369388227257,21440.07,19099.88,22247.51,0.92439109,23001.95,19717.33,25193.92,0.86174760,12.30196167,11.13819374,14.16842090,0.84408626,17855.31,34522.68,100901.29,0.03263361,18473.65,38140.62,115762.01,0.03327376
2023-03-09,19236.70,20361.80,11.12703148737117,21441.82,19088.81,22257.33,0.86428606,22995.77,19711.55,25204.04,0.80787842,12.30740493,11.13225971,14.17292481,0.78509070,17875.95,34562.33,100994.45,0.01637120,18494.55,38183.71,115864.68,0.01917683
2023-03-10,18969.10,20156.70,10.789715974177524,21432.07,19075.93,22266.85,0.85189867,22977.28,19705.25,25213.87,0.79942904,12.30501480,11.12453818,14.17708476,0.76106732,17896.61,34602.01,101087.68,0.01289189,18515.47,38226.83,115967.41,0.01684143
2023-03-11,19064.30,20467.50,10.956084661749118,21395.66,19063.29,22275.95,0.85582433,22933.09,19700.00,25223.36,0.81145018,12.28876887,11.11777513,14.18136355,0.77256920,17917.30,34641.73,101180.98,0.01377551,18536.41,38270.00,116070.22,0.01979919
2023-03-12,20393.90,21994.80,11.70290992481763,21383.85,19058.12,22286.08,0.91509588,22917.47,19703.15,25234.08,0.87163075,12.28643711,11.11529470,14.18584318,0.82497105,17938.00,34681.49,101274.34,0.02946974,18557.36,38313.21,116173.09,0.03521400
2023-03-13,22146.20,24114.40,12.622234319303628,21408.64,19060.62,22296.95,0.99323899,22945.60,19715.90,25245.73,0.95518727,12.30312438,11.11710361,14.19057022,0.88948042,17958.72,34721.28,101367.78,0.05020414,18578.34,38356.46,116276.04,0.05666520
2023-03-14,22952.30,24699.70,12.971577720125621,21445.75,19073.73,22308.26,1.02887002,22981.28,19738.14,25257.66,0.97790928,12.32521136,11.12370047,14.19548267,0.91378208,17979.46,34761.12,101461.28,0.05956794,18599.34,38399.75,116379.06,0.06238881
2023-03-15,22942.30,24282.70,12.64974317833738,21488.84,19087.82,22319.42,1.02790754,23014.29,19759.39,25269.17,0.96096152,12.34462744,11.12930962,14.20005738,0.89082338,18000.22,34800.99,101554.85,0.05914789,18620.35,38443.08,116482.15,0.05786068
2023-03-16,23584.20,25004.10,13.02737906061948,21538.24,19107.35,22331.23,1.05610842,23053.27,19786.66,25281.41,0.98903107,12.36838581,11.13819860,14.20497042,0.91710005,18021.01,34840.90,101648.49,0.06652347,18641.39,38486.45,116585.31,0.06496279
2023-03-17,25642.00,27391.80,13.771574803545482,21628.71,19134.16,22344.83,1.14755852,23140.78,19822.14,25295.72,1.08286303,12.40520197,11.14868019,14.21069252,0.96909949,18041.81,34880.85,101742.20,0.09080232,18662.44,38529.86,116688.55,0.08905138
2023-03-18,25215.20,26914.50,13.531606175936773,21708.24,19161.42,22358.17,1.12778461,23217.58,19857.75,25309.76,1.06340400,12.43648095,11.15892943,14.21624321,0.95184121,18062.63,34920.83,101835.97,0.08538003,18683.52,38573.32,116791.85,0.08389685
2023-03-19,26243.90,27958.70,14.056590967365675,21809.05,19192.76,22371.67,1.17308632,23316.20,19897.32,25323.90,1.10404401,12.47883322,11.17063737,14.22172290,0.98838875,18083.47,34960.86,101929.82,0.09732600,18704.61,38616.81,116895.23,0.09424617
2023-03-20,25921.40,27720.50,14.011575010109178,21890.33,19221.31,22385.07,1.15797717,23395.55,19935.29,25338.01,1.09402830,12.51268883,11.18137522,14.22734738,0.98483397,18104.33,35000.92,102023.73,0.09314974,18725.73,38660.34,116998.68,0.09152844
2023-03-21,26160.80,28114.00,14.481078380369109,21992.67,19251.88,22398.66,1.16796273,23501.18,19976.10,25352.43,1.10892723,12.56478302,11.19552251,14.23322778,1.01741352,18125.22,35041.02,102117.71,0.09567022,18746.86,38703.92,117102.19,0.09523775
2023-03-22,25130.20,27261.70,13.857771000127082,22069.34,19277.93,22411.72,1.12129725,23583.91,20013.25,25366.45,1.07471483,12.60215474,11.20690744,14.23884462,0.97323704,18146.12,35081.16,102211.76,0.08307889,18768.02,38747.53,117205.79,0.08628477
